SOL_K_growing,SOL_K_nongrowing,SOL_K_NLCD16
0.023600165,0.230790742,-0.19417176
0.023600165,0.230790742,-0.142439638
0.023600165,0.230790742,-0.142439638
0.023600165,0.230790742,-0.142439638
0.023600165,0.230790742,-0.142439638
0.023600165,0.230790742,-0.142439638
0.023600165,0.230790742,-0.142439638
0.023600165,0.230790742,-0.142439638
0.023600165,0.230790742,-0.142439638
0.023600165,0.22692474,-0.142439638
0.023600165,0.22692474,-0.142439638
0.023600165,0.22692474,-0.142439638
0.023600165,0.22692474,-0.142439638
0.023600165,0.22692474,-0.142439638
0.023600165,0.22692474,-0.142439638
0.023600165,0.22692474,-0.142439638
0.021253611,0.22692474,-0.142439638
0.021253611,0.22692474,-0.142439638
0.021253611,0.22692474,-0.154365614
0.021253611,0.22692474,-0.154365614
0.021253611,0.22692474,-0.154365614
0.021253611,0.22692474,-0.154365614
0.021253611,0.22692474,-0.142439638
0.021253611,0.22692474,-0.142439638
0.021253611,0.22692474,-0.142439638
0.021253611,0.22692474,-0.142439638
0.010235615,0.22692474,-0.249827045
0.010235615,0.22692474,-0.249827045
0.010235615,0.22692474,-0.249827713
0.010235615,0.22692474,-0.249827713
0.010235615,0.22692474,-0.249827713
0.010235615,0.230790742,-0.249827713
0.010235615,0.230790742,-0.25
0.010235615,0.230790742,-0.25
0.009585099,0.230790742,-0.25
0.009585099,0.22874099,-0.249827713
0.051303467,0.22874099,-0.25
0.051303467,0.22874099,-0.249827713
0.044748451,0.22874099,-0.25
0.044748451,0.230790742,-0.249827713
0.044748451,0.230790742,-0.25
0.044748451,0.230790742,-0.249827713
0.044748451,0.230790742,-0.204642366
0.044748451,0.230790742,-0.204642366
0.023699703,0.230790742,-0.204642366
0.023699703,0.230790742,-0.204642366
0.023699703,0.230790742,-0.204642366
0.023699703,0.230790742,-0.204642366
0.023699703,0.230790742,-0.204642366
0.023699703,0.230790742,-0.204642366
0.023699703,0.230790742,-0.204642366
0.023699703,0.230790742,-0.204642366
0.040967844,0.230790742,-0.204642366
0.040967844,0.230790742,-0.204642366
0.048376461,0.230790742,-0.204642366
0.048376461,0.230790742,-0.204642366
0.048376461,0.230790742,-0.204642366
0.048376461,0.230790742,-0.109366376
0.048376461,0.230790742,-0.109366376
0.048376461,0.230790742,-0.109366376
0.050288696,0.230790742,-0.109366376
0.050288696,0.230790742,-0.109366376
0.050288696,0.230790742,-0.109366376
0.050288696,0.230790742,-0.204642366
0.052791971,0.230790742,-0.204642366
0.052791971,0.230790742,-0.204642366
